VC_COMP_CODE,ITEM_CODE,ITEM_NAME,CLASIFICATION,GROUP_NAME,SUB_GROUP_NAME,STOCK_Consumption_MONTH,Stock_BAL,REORDER_LEVEL,PENDING_PO,PENDING_SO
01,00043,BOSCH PARTS-SPARK PLUGS SET OF 20,Spare Parts,SPARK PLUGS,BOSCH PARTS-SPARK PLUGS,0,903,100,117,20
01,00070,TRUCK REGULAR SERVICE,Service,TRUCK,BODY,0,0,0,0,2
01,00086,RPA SOLUTION FOR THE DATA EXTRACTION AND REPORTS,Service,PICKUP,Xentry Diagnostic,0,1,0,1,0
01,00068,SERVICING AND OILING,Service,PICKUP,Xentry Diagnostic,0,0,0,0,0
01,00067,SUV SERVICE,Service,SUV,SUV,0,0,0,0,0
01,00069,REGULAR SERVICE,Service,BUS,BUS,0,0,0,0,0
01,GS-001,Service,Service,GENERATOR-SDMO,GENERATOR-SDMO,0,0,0,0,0
01,MUL-W0001,Service,Service,WORKSHOP-MONTHLY,Workshop-Monthly,0,0,0,0,0
01,VWJ-001,Service,Service,JETTA,Service,0,0,0,0,0
01,00047,AC SERVICE,Service,COBUS,Servcie,0,0,0,0,0
01,MENG-001,Change Tyre,Service,MERCEDES ENGINE,TYRE,0,0,0,0,0
01,MENG-002,Car Wash,Service,MERCEDES ENGINE,Car Wash,0,0,0,0,0
01,VW-005,SERVICEMAN,Service,CARS,SERVICE,0,0,0,0,0
01,VW-006,MACHANIC,Service,CARS,SERVICE,0,0,0,0,0
01,VW-001,SERVICE,Service,CARS,AC SERVICE,0,0,0,0,0
02,00514,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
02,00520,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
02,00515,MRF365,Finished Goods,TYRE,LOCAL,0,0,0,0,0
02,00038,RICE 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
02,00039,WHITE SUGAR 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
02,00001,ATLAS 360 STAR,Finished Goods,BICYLE,ATLAS,0,0,0,0,1
02,00004,WHITE SUGAR BATCH,Finished Goods,SUGAR,WHITE,0,0,0,0,0
02,00403,WHITE SUGAR 10 KG,Finished Goods,SUGAR,WHITE,0,0,1000,0,0
02,00404,BROWN SUGAR 10 KG,Finished Goods,SUGAR,BROWN,0,0,1500,0,0
02,00517,SUPERCAR360,Finished Goods,VEHICLE,CAR,0,0,0,0,0
02,00003,SUNFLOWER OIL,Finished Goods,VEHICLE,COMPUTER PC-38 Inch,0,0,0,0,0
02,00005,TRANSPORT CHARGES,Others,SERVICES,LOGISTIC,0,0,0,0,0
02,00549,NU216-E-XL-TVP2-C3,Others,SERVICES,LOGISTIC,0,0,0,0,0
02,00006,RICE 5KG,By Products,BYPRODUCTS,Rice,0,0,0,0,0
02,00007,CAR,By Products,BYPRODUCTS,Rice,0,0,0,0,0
02,00035,RED VELVET PASTRY,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,6,0,0,0
02,00357,ACID WHEY- EPIGAMIA,By Products,BYPRODUCTS,Rice,0,0,0,0,0
02,00395,INTESTINES,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00396,GIZZARD,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00397,LUNGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00398,LIVER,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00399,THIGH,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00400,DRUMSTICK,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00401,WINGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
02,00572,PC,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,0,0,0,0
02,00189,TOMATO SKIN,By Products,BYPRODUCTS,SEEDS,0,0,0,0,0
02,00497,MOUSE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00196,SPEAKERS HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00197,MOUSE HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00009,PISTON ROD 16MM,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00010,PROCESSOR (INTEL I5 8 GEN 2.4 GHZ),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,379,0,0,0
02,00011,COMPUTER CASE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00012,OPTICAL DRIVE (DVD RW AND SATA CAPABLE),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00013,MEMORY (8 GB RAM),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00014,POWER SUPPLY,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00015,SATA CABLES,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00016,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00017,PROCESSOR FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00018,CASE FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00019,HARD DRIVE (500 GB),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,400,0,0,0
02,00020,GRAPHIC CARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
02,00021,LG MONITER (24(60.90CM ULTRA WIDE FULL HD IPS,Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00022,KEYBOARD (USB HP100 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00023,MOUSE (HP-USB X500 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00024,SPEAKERS (LG AUDIO X8900),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00025,MOUSE PAD (HP-MP9088),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00026,UPS(LUMINOUS-360 WAAT 600 VA),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
02,00190,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00191,PROCESSOR,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00192,HARD DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00193,OPTICAL DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
02,00033,CPU,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
02,00194,CPU HP,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
02,00027,SALT-AN,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
02,00028,POTATO,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
02,00029,PALM OIL,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G2,0,0,0,0,0
02,00226,ORGANIC POTATA CHIPS,Semi-Finished Goods,ORGANIC CHIPS,CHIPS G1,0,0,0,0,0
02,00034,LOOSE CHIPS(CLASSIC SALT),Semi-Finished Goods,ORGANIC CHIPS,CHIPS G2,0,0,0,0,0
02,00046,BGA MACHINE FACTORY WDS,Fixed Assets,Machine.,Machine,0,0,0,0,0
02,00516,CHIPS,Finished Goods,POTATO CHIPS,SWEET N SALTY,0,0,0,0,0
02,00036,CLASSIC HOT N SOUR POTATO CHIPS,Finished Goods,POTATO CHIPS,HOT N SOUR,0,0,0,0,0
02,00231,LAYS POTATO CHIPS,Finished Goods,POTATO CHIPS,HOT N SOUR,0,0,0,0,0
02,00186,SUGAR,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00187,SALT,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00201,PLASTIC POLYMERS,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00030,PACKAGING SHEET,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00031,WRAP PACKING ITEM,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00032,CARTON COVER 100PAGES XL,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G2,0,0,0,0,0
02,00090,IRON,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00235,BAR 20*20,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00230,PLASTIC POLYTHENE,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
02,00066,SHAMPOO TRESEMME 1000 ML,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00072,C TYPE POWER CORD,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00062,MENS FACEWASH NEVIA,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00063,POWER CORD 1.50MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00064,POWER CORD 1.75MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00065,POWER CORD 2.0MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00080,CEMENT 50KG BAG,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
02,00040,MERCEDES BENZ AC DUCT AND COOLENT,Spare Parts,A/C PARTS,MERCEDES BENZ PARTS-A/C PARTS,0,1000,100,0,0
02,00041,CHRYSLER-ENGINE OIL 2 LTR PACK,Spare Parts,ENGINE,CHRYSLER-ENGINE,0,986,0,4,0
02,00044,ENGINE CLEANER CAN 400ML,Spare Parts,ENGINE,OTHER PARTS-ENGINE,0,975,0,0,0
02,00042,MERCEDES BENZ FUEL FILTER 1200MM,Spare Parts,MERCEDES BENZ PARTS,MERCEDES BENZ PARTS,0,999,0,0,0
02,00043,BOSCH PARTS-SPARK PLUGS SET OF 20,Spare Parts,SPARK PLUGS,BOSCH PARTS-SPARK PLUGS,0,997,0,0,0
02,00070,TRUCK REGULAR SERVICE,Service,TRUCK,BODY,0,0,0,0,0
02,00086,RPA SOLUTION FOR THE DATA EXTRACTION AND REPORTS,Service,PICKUP,Xentry Diagnostic,0,0,0,0,0
02,00068,SERVICING AND OILING,Service,PICKUP,Xentry Diagnostic,0,0,0,0,0
02,00067,SUV SERVICE,Service,SUV,SUV,0,0,0,0,0
02,00069,REGULAR SERVICE,Service,BUS,BUS,0,0,0,0,0
02,GS-001,Service,Service,GENERATOR-SDMO,GENERATOR-SDMO,0,0,0,0,0
02,MUL-W0001,Service,Service,WORKSHOP-MONTHLY,Workshop-Monthly,0,0,0,0,0
02,VWJ-001,Service,Service,JETTA,Service,0,0,0,0,0
02,00047,AC SERVICE,Service,COBUS,Servcie,0,0,0,0,0
02,MENG-001,Change Tyre,Service,MERCEDES ENGINE,TYRE,0,0,0,0,0
02,MENG-002,Car Wash,Service,MERCEDES ENGINE,Car Wash,0,0,0,0,0
02,VW-005,SERVICEMAN,Service,CARS,SERVICE,0,0,0,0,0
02,VW-006,MACHANIC,Service,CARS,SERVICE,0,0,0,0,0
02,VW-001,SERVICE,Service,CARS,AC SERVICE,0,0,0,0,0
03,00514,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
03,00520,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
03,00515,MRF365,Finished Goods,TYRE,LOCAL,0,0,0,0,0
03,00038,RICE 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
03,00039,WHITE SUGAR 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
03,00001,ATLAS 360 STAR,Finished Goods,BICYLE,ATLAS,0,0,0,0,0
03,00004,WHITE SUGAR BATCH,Finished Goods,SUGAR,WHITE,0,0,0,0,0
03,00403,WHITE SUGAR 10 KG,Finished Goods,SUGAR,WHITE,0,0,0,0,0
03,00404,BROWN SUGAR 10 KG,Finished Goods,SUGAR,BROWN,0,0,0,0,0
03,00517,SUPERCAR360,Finished Goods,VEHICLE,CAR,0,0,0,0,0
03,00003,SUNFLOWER OIL,Finished Goods,VEHICLE,COMPUTER PC-38 Inch,0,0,0,0,0
03,00005,TRANSPORT CHARGES,Others,SERVICES,LOGISTIC,0,0,0,0,0
03,00549,NU216-E-XL-TVP2-C3,Others,SERVICES,LOGISTIC,0,0,0,0,0
03,00006,RICE 5KG,By Products,BYPRODUCTS,Rice,0,0,0,0,0
03,00007,CAR,By Products,BYPRODUCTS,Rice,0,0,0,0,0
03,00035,RED VELVET PASTRY,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,15,0,0,0
03,00357,ACID WHEY- EPIGAMIA,By Products,BYPRODUCTS,Rice,0,0,0,0,0
03,00395,INTESTINES,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00396,GIZZARD,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00397,LUNGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00398,LIVER,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00399,THIGH,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00400,DRUMSTICK,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00401,WINGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
03,00572,PC,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,0,0,0,0
03,00189,TOMATO SKIN,By Products,BYPRODUCTS,SEEDS,0,0,0,0,0
03,00497,MOUSE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00196,SPEAKERS HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00197,MOUSE HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00009,PISTON ROD 16MM,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00010,PROCESSOR (INTEL I5 8 GEN 2.4 GHZ),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00011,COMPUTER CASE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00012,OPTICAL DRIVE (DVD RW AND SATA CAPABLE),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00013,MEMORY (8 GB RAM),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00014,POWER SUPPLY,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00015,SATA CABLES,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00016,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00017,PROCESSOR FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00018,CASE FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00019,HARD DRIVE (500 GB),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00020,GRAPHIC CARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
03,00021,LG MONITER (24(60.90CM ULTRA WIDE FULL HD IPS,Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00022,KEYBOARD (USB HP100 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00023,MOUSE (HP-USB X500 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00024,SPEAKERS (LG AUDIO X8900),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00025,MOUSE PAD (HP-MP9088),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00026,UPS(LUMINOUS-360 WAAT 600 VA),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
03,00190,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00191,PROCESSOR,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00192,HARD DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00193,OPTICAL DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
03,00033,CPU,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
03,00194,CPU HP,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
03,00027,SALT-AN,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
03,00028,POTATO,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
03,00029,PALM OIL,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G2,0,0,0,0,0
03,00226,ORGANIC POTATA CHIPS,Semi-Finished Goods,ORGANIC CHIPS,CHIPS G1,0,0,0,0,0
03,00034,LOOSE CHIPS(CLASSIC SALT),Semi-Finished Goods,ORGANIC CHIPS,CHIPS G2,0,0,0,0,0
03,00046,BGA MACHINE FACTORY WDS,Fixed Assets,Machine.,Machine,0,0,0,0,0
03,00516,CHIPS,Finished Goods,POTATO CHIPS,SWEET N SALTY,0,0,0,0,0
03,00036,CLASSIC HOT N SOUR POTATO CHIPS,Finished Goods,POTATO CHIPS,HOT N SOUR,0,0,0,0,0
03,00231,LAYS POTATO CHIPS,Finished Goods,POTATO CHIPS,HOT N SOUR,0,0,0,0,0
03,00186,SUGAR,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00187,SALT,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00201,PLASTIC POLYMERS,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00090,IRON,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00030,PACKAGING SHEET,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00031,WRAP PACKING ITEM,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00032,CARTON COVER 100PAGES XL,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G2,0,0,0,0,0
03,00235,BAR 20*20,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00230,PLASTIC POLYTHENE,Raw Material,PACKAGING MATERIAL,PACKAGING MATERIAL G1,0,0,0,0,0
03,00066,SHAMPOO TRESEMME 1000 ML,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00072,C TYPE POWER CORD,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00062,MENS FACEWASH NEVIA,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00063,POWER CORD 1.50MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00064,POWER CORD 1.75MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00065,POWER CORD 2.0MTR,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00080,CEMENT 50KG BAG,Finished Goods,CORDS,POWER CORDS,0,0,0,0,0
03,00040,MERCEDES BENZ AC DUCT AND COOLENT,Spare Parts,A/C PARTS,MERCEDES BENZ PARTS-A/C PARTS,0,998,120,0,0
03,00041,CHRYSLER-ENGINE OIL 2 LTR PACK,Spare Parts,ENGINE,CHRYSLER-ENGINE,0,997,0,0,0
03,00044,ENGINE CLEANER CAN 400ML,Spare Parts,ENGINE,OTHER PARTS-ENGINE,0,998,0,0,0
03,00042,MERCEDES BENZ FUEL FILTER 1200MM,Spare Parts,MERCEDES BENZ PARTS,MERCEDES BENZ PARTS,0,999,0,0,0
03,00043,BOSCH PARTS-SPARK PLUGS SET OF 20,Spare Parts,SPARK PLUGS,BOSCH PARTS-SPARK PLUGS,0,988,0,0,0
03,00070,TRUCK REGULAR SERVICE,Service,TRUCK,BODY,0,0,0,0,0
03,00086,RPA SOLUTION FOR THE DATA EXTRACTION AND REPORTS,Service,PICKUP,Xentry Diagnostic,0,0,0,0,0
03,00068,SERVICING AND OILING,Service,PICKUP,Xentry Diagnostic,0,0,0,0,0
03,00067,SUV SERVICE,Service,SUV,SUV,0,0,0,0,0
03,00069,REGULAR SERVICE,Service,BUS,BUS,0,0,0,0,0
03,GS-001,Service,Service,GENERATOR-SDMO,GENERATOR-SDMO,0,0,0,0,0
03,MUL-W0001,Service,Service,WORKSHOP-MONTHLY,Workshop-Monthly,0,0,0,0,0
03,VWJ-001,Service,Service,JETTA,Service,0,0,0,0,0
03,00047,AC SERVICE,Service,COBUS,Servcie,0,0,0,0,0
03,MENG-001,Change Tyre,Service,MERCEDES ENGINE,TYRE,0,0,0,0,0
03,MENG-002,Car Wash,Service,MERCEDES ENGINE,Car Wash,0,0,0,0,0
03,VW-005,SERVICEMAN,Service,CARS,SERVICE,0,0,0,0,0
03,VW-006,MACHANIC,Service,CARS,SERVICE,0,0,0,0,0
03,VW-001,SERVICE,Service,CARS,AC SERVICE,0,0,0,0,0
04,00514,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
04,00520,MRF360,Finished Goods,TYRE,LOCAL,0,0,0,0,0
04,00515,MRF365,Finished Goods,TYRE,LOCAL,0,0,0,0,0
04,00038,RICE 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
04,00039,WHITE SUGAR 10 KG BAG,Finished Goods,TYRE,LOCAL,0,0,0,0,0
04,00001,ATLAS 360 STAR,Finished Goods,BICYLE,ATLAS,0,0,0,0,0
04,00004,WHITE SUGAR BATCH,Finished Goods,SUGAR,WHITE,0,0,0,0,0
04,00403,WHITE SUGAR 10 KG,Finished Goods,SUGAR,WHITE,0,0,0,0,0
04,00404,BROWN SUGAR 10 KG,Finished Goods,SUGAR,BROWN,0,0,0,0,0
04,00517,SUPERCAR360,Finished Goods,VEHICLE,CAR,0,0,0,0,0
04,00003,SUNFLOWER OIL,Finished Goods,VEHICLE,COMPUTER PC-38 Inch,0,0,0,0,0
04,00005,TRANSPORT CHARGES,Others,SERVICES,LOGISTIC,0,0,0,0,0
04,00549,NU216-E-XL-TVP2-C3,Others,SERVICES,LOGISTIC,0,0,0,0,0
04,00006,RICE 5KG,By Products,BYPRODUCTS,Rice,0,0,0,0,0
04,00007,CAR,By Products,BYPRODUCTS,Rice,0,0,0,0,0
04,00035,RED VELVET PASTRY,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,23,0,0,0
04,00357,ACID WHEY- EPIGAMIA,By Products,BYPRODUCTS,Rice,0,0,0,0,0
04,00395,INTESTINES,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00396,GIZZARD,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00397,LUNGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00398,LIVER,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00399,THIGH,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00400,DRUMSTICK,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00401,WINGS,By Products,BYPRODUCTS,Poultry,0,0,0,0,0
04,00572,PC,By Products,BYPRODUCTS,COMPUTER PC-24 Inch,0,0,0,0,0
04,00189,TOMATO SKIN,By Products,BYPRODUCTS,SEEDS,0,0,0,0,0
04,00497,MOUSE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00196,SPEAKERS HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00197,MOUSE HP,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00190,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00191,PROCESSOR,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00192,HARD DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00193,OPTICAL DRIVE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00009,PISTON ROD 16MM,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,0,0,0,0
04,00010,PROCESSOR (INTEL I5 8 GEN 2.4 GHZ),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00011,COMPUTER CASE,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00012,OPTICAL DRIVE (DVD RW AND SATA CAPABLE),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00013,MEMORY (8 GB RAM),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00014,POWER SUPPLY,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00015,SATA CABLES,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00016,MOTHERBOARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00017,PROCESSOR FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00018,CASE FAN,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00019,HARD DRIVE (500 GB),Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00020,GRAPHIC CARD,Raw Material,COMPUTER ACCESSORIES,CPU Accessories,0,500,0,0,0
04,00021,LG MONITER (24(60.90CM ULTRA WIDE FULL HD IPS,Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00022,KEYBOARD (USB HP100 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00023,MOUSE (HP-USB X500 WIRED),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00024,SPEAKERS (LG AUDIO X8900),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00025,MOUSE PAD (HP-MP9088),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00026,UPS(LUMINOUS-360 WAAT 600 VA),Raw Material,COMPUTER ACCESSORIES,LOCAL,0,500,0,0,0
04,00194,CPU HP,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
04,00033,CPU,Semi-Finished Goods,COMPUTER AND PERIPHERAL,CPU ASSEMBLY,0,0,0,0,0
04,00027,SALT-AN,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
04,00028,POTATO,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G1,0,0,0,0,0
04,00029,PALM OIL,Raw Material,CHIPS MATERIAL,CHIPS MATERIAL G2,0,0,0,0,0
04,00226,ORGANIC POTATA CHIPS,Semi-Finished Goods,ORGANIC CHIPS,CHIPS G1,0,0,0,0,0
04,00034,LOOSE CHIPS(CLASSIC SALT),Semi-Finished Goods,ORGANIC CHIPS,CHIPS G2,0,0,0,0,0
04,00046,BGA MACHINE FACTORY WDS,Fixed Assets,Machine.,Machine,0,0,0,0,0
